id,POS,NodeType
21680,NOUN,synset
21681,NOUN,synset
21682,NOUN,synset
21683,NOUN,synset
21684,NOUN,synset
21685,NOUN,synset
21686,NOUN,synset
21687,NOUN,synset
21688,NOUN,synset
21689,NOUN,synset
21690,NOUN,synset
21691,NOUN,synset
21692,NOUN,synset
21693,NOUN,synset
21694,NOUN,synset
21695,NOUN,synset
21696,NOUN,synset
21697,NOUN,synset
21698,NOUN,synset
21699,NOUN,synset
21700,NOUN,synset
21701,NOUN,synset
21702,NOUN,synset
21703,NOUN,synset
21704,NOUN,synset
21705,NOUN,synset
21706,NOUN,synset
21707,NOUN,synset
21708,NOUN,synset
21709,NOUN,synset
21710,NOUN,synset
21711,NOUN,synset
21712,NOUN,synset
21713,NOUN,synset
21714,NOUN,synset
21715,NOUN,synset
21716,NOUN,synset
21717,NOUN,synset
21718,NOUN,synset
21719,NOUN,synset
21720,NOUN,synset
21721,NOUN,synset
21722,NOUN,synset
21723,NOUN,synset
21724,NOUN,synset
21725,NOUN,synset
21726,NOUN,synset
21727,NOUN,synset
21728,NOUN,synset
21729,NOUN,synset
21730,NOUN,synset
21731,NOUN,synset
21732,NOUN,synset
21733,NOUN,synset
21734,NOUN,synset
21735,NOUN,synset
21736,NOUN,synset
21737,NOUN,synset
21738,NOUN,synset
21739,NOUN,synset
21740,NOUN,synset
21741,NOUN,synset
21742,NOUN,synset
21743,NOUN,synset
21744,NOUN,synset
21745,NOUN,synset
21746,NOUN,synset
21747,NOUN,synset
21748,NOUN,synset
21749,NOUN,synset
21750,NOUN,synset
21751,NOUN,synset
21752,NOUN,synset
21753,NOUN,synset
21754,NOUN,synset
21755,NOUN,synset
21756,NOUN,synset
21757,NOUN,synset
21758,NOUN,synset
21759,NOUN,synset
21760,NOUN,synset
21761,NOUN,synset
21762,NOUN,synset
21763,NOUN,synset
21764,NOUN,synset
21765,NOUN,synset
21766,NOUN,synset
21767,NOUN,synset
21768,NOUN,synset
21769,NOUN,synset
21770,NOUN,synset
21771,NOUN,synset
21772,NOUN,synset
21773,NOUN,synset
21774,NOUN,synset
21775,NOUN,synset
21776,NOUN,synset
21777,NOUN,synset
21778,NOUN,synset
21779,NOUN,synset
21780,NOUN,synset
21781,NOUN,synset
21782,NOUN,synset
21783,NOUN,synset
21784,NOUN,synset
21785,NOUN,synset
21786,NOUN,synset
21787,NOUN,synset
21788,NOUN,synset
21789,NOUN,synset
21790,NOUN,synset
21791,NOUN,synset
21792,NOUN,synset
21793,NOUN,synset
21794,NOUN,synset
21795,NOUN,synset
21796,NOUN,synset
21797,NOUN,synset
21798,NOUN,synset
21799,NOUN,synset
21800,NOUN,synset
21801,NOUN,synset
21802,NOUN,synset
21803,NOUN,synset
21804,NOUN,synset
21805,NOUN,synset
21806,NOUN,synset
21807,NOUN,synset
21808,NOUN,synset
21809,NOUN,synset
21810,NOUN,synset
21811,NOUN,synset
21812,NOUN,synset
21813,NOUN,synset
21814,NOUN,synset
21815,NOUN,synset
21816,NOUN,synset
21817,NOUN,synset
21818,NOUN,synset
21819,NOUN,synset
21820,NOUN,synset
21821,NOUN,synset
21822,NOUN,synset
21823,NOUN,synset
21824,NOUN,synset
21825,NOUN,synset
21826,NOUN,synset
21827,NOUN,synset
21828,NOUN,synset
21829,NOUN,synset
21830,NOUN,synset
21831,NOUN,synset
21832,NOUN,synset
21833,NOUN,synset
21834,NOUN,synset
21835,NOUN,synset
21836,NOUN,synset
21837,NOUN,synset
21838,NOUN,synset
21839,NOUN,synset
21840,NOUN,synset
21841,NOUN,synset
21842,NOUN,synset
21843,NOUN,synset
21844,NOUN,synset
21845,NOUN,synset
21846,NOUN,synset
21847,NOUN,synset
21848,NOUN,synset
21849,NOUN,synset
21850,NOUN,synset
21851,NOUN,synset
21852,NOUN,synset
21853,NOUN,synset
21854,NOUN,synset
21855,NOUN,synset
21856,NOUN,synset
21857,NOUN,synset
21858,NOUN,synset
21859,NOUN,synset
21860,NOUN,synset
21861,NOUN,synset
21862,NOUN,synset
21863,NOUN,synset
21864,NOUN,synset
21865,NOUN,synset
21866,NOUN,synset
21867,NOUN,synset
21868,NOUN,synset
21869,NOUN,synset
21870,NOUN,synset
21871,NOUN,synset
21872,NOUN,synset
21873,NOUN,synset
21874,NOUN,synset
21875,NOUN,synset
21876,NOUN,synset
21877,NOUN,synset
21878,NOUN,synset
21879,NOUN,synset
21880,NOUN,synset
21881,NOUN,synset
21882,NOUN,synset
21883,NOUN,synset
21884,NOUN,synset
21885,NOUN,synset
21886,NOUN,synset
21887,NOUN,synset
21888,NOUN,synset
21889,NOUN,synset
21890,NOUN,synset
21891,NOUN,synset
21892,NOUN,synset
21893,NOUN,synset
21894,NOUN,synset
21895,NOUN,synset
21896,NOUN,synset
21897,NOUN,synset
21898,NOUN,synset
21899,NOUN,synset
21900,NOUN,synset
21901,NOUN,synset
21902,NOUN,synset
21903,NOUN,synset
21904,NOUN,synset
21905,NOUN,synset
21906,NOUN,synset
21907,NOUN,synset
21908,NOUN,synset
21909,NOUN,synset
21910,NOUN,synset
21911,NOUN,synset
21912,NOUN,synset
21913,NOUN,synset
21914,NOUN,synset
21915,NOUN,synset
21916,NOUN,synset
21917,NOUN,synset
21918,NOUN,synset
21919,NOUN,synset
21920,NOUN,synset
21921,NOUN,synset
21922,NOUN,synset
21923,NOUN,synset
21924,NOUN,synset
21925,NOUN,synset
21926,NOUN,synset
21927,NOUN,synset
21928,NOUN,synset
21929,NOUN,synset
21930,NOUN,synset
21931,NOUN,synset
21932,NOUN,synset
21933,NOUN,synset
21934,NOUN,synset
21935,NOUN,synset
21936,NOUN,synset
21937,NOUN,synset
21938,NOUN,synset
21939,NOUN,synset
21940,NOUN,synset
21941,NOUN,synset
21942,NOUN,synset
21943,NOUN,synset
21944,NOUN,synset
21945,NOUN,synset
21946,NOUN,synset
21947,NOUN,synset
21948,NOUN,synset
21949,NOUN,synset
21950,NOUN,synset
21951,NOUN,synset
21952,NOUN,synset
21953,NOUN,synset
21954,NOUN,synset
21955,NOUN,synset
21956,NOUN,synset
21957,NOUN,synset
21958,NOUN,synset
21959,NOUN,synset
21960,NOUN,synset
21961,NOUN,synset
21962,NOUN,synset
21963,NOUN,synset
21964,NOUN,synset
21965,NOUN,synset
21966,NOUN,synset
21967,NOUN,synset
21968,NOUN,synset
21969,NOUN,synset
21970,NOUN,synset
21971,NOUN,synset
21972,NOUN,synset
21973,NOUN,synset
21974,NOUN,synset
21975,NOUN,synset
21976,NOUN,synset
21977,NOUN,synset
21978,NOUN,synset
21979,NOUN,synset
21980,NOUN,synset
21981,NOUN,synset
21982,NOUN,synset
21983,NOUN,synset
21984,NOUN,synset
21985,NOUN,synset
21986,NOUN,synset
21987,NOUN,synset
21988,NOUN,synset
21989,NOUN,synset
21990,NOUN,synset
21991,NOUN,synset
21992,NOUN,synset
21993,NOUN,synset
21994,NOUN,synset
21995,NOUN,synset
21996,NOUN,synset
21997,NOUN,synset
21998,NOUN,synset
21999,NOUN,synset
22000,NOUN,synset
22001,NOUN,synset
22002,NOUN,synset
22003,NOUN,synset
22004,NOUN,synset
22005,NOUN,synset
22006,NOUN,synset
22007,NOUN,synset
22008,NOUN,synset
22009,NOUN,synset
22010,NOUN,synset
22011,NOUN,synset
22012,NOUN,synset
22013,NOUN,synset
22014,NOUN,synset
22015,NOUN,synset
22016,NOUN,synset
22017,NOUN,synset
22018,NOUN,synset
22019,NOUN,synset
22020,NOUN,synset
22021,NOUN,synset
22022,NOUN,synset
22023,NOUN,synset
22024,NOUN,synset
22025,NOUN,synset
22026,NOUN,synset
22027,NOUN,synset
22028,NOUN,synset
22029,NOUN,synset
22030,NOUN,synset
22031,NOUN,synset
22032,NOUN,synset
22033,NOUN,synset
22034,NOUN,synset
22035,NOUN,synset
22036,NOUN,synset
22037,NOUN,synset
22038,NOUN,synset
22039,NOUN,synset
22040,NOUN,synset
22041,NOUN,synset
22042,NOUN,synset
22043,NOUN,synset
22044,NOUN,synset
22045,NOUN,synset
22046,NOUN,synset
22047,NOUN,synset
22048,NOUN,synset
22049,NOUN,synset
22050,NOUN,synset
22051,NOUN,synset
22052,NOUN,synset
22053,NOUN,synset
22054,NOUN,synset
22055,NOUN,synset
22056,NOUN,synset
22057,NOUN,synset
22058,NOUN,synset
22059,NOUN,synset
22060,NOUN,synset
22061,NOUN,synset
22062,NOUN,synset
22063,NOUN,synset
22064,NOUN,synset
22065,NOUN,synset
22066,NOUN,synset
22067,NOUN,synset
22068,NOUN,synset
22069,NOUN,synset
22070,NOUN,synset
22071,NOUN,synset
22072,NOUN,synset
22073,NOUN,synset
22074,NOUN,synset
22075,NOUN,synset
22076,NOUN,synset
22077,NOUN,synset
22078,NOUN,synset
22079,NOUN,synset
22080,NOUN,synset
22081,NOUN,synset
22082,NOUN,synset
22083,NOUN,synset
22084,NOUN,synset
22085,NOUN,synset
22086,NOUN,synset
22087,NOUN,synset
22088,NOUN,synset
22089,NOUN,synset
22090,NOUN,synset
22091,NOUN,synset
22092,NOUN,synset
22093,NOUN,synset
22094,NOUN,synset
22095,NOUN,synset
22096,NOUN,synset
22097,NOUN,synset
22098,NOUN,synset
22099,NOUN,synset
22100,NOUN,synset
22101,NOUN,synset
22102,NOUN,synset
22103,NOUN,synset
22104,NOUN,synset
22105,NOUN,synset
22106,NOUN,synset
22107,NOUN,synset
22108,NOUN,synset
22109,NOUN,synset
22110,NOUN,synset
22111,NOUN,synset
22112,NOUN,synset
22113,NOUN,synset
22114,NOUN,synset
22115,NOUN,synset
22116,NOUN,synset
22117,NOUN,synset
22118,NOUN,synset
22119,NOUN,synset
22120,NOUN,synset
22121,NOUN,synset
22122,NOUN,synset
22123,NOUN,synset
22124,NOUN,synset
22125,NOUN,synset
22126,NOUN,synset
22127,NOUN,synset
22128,NOUN,synset
22129,NOUN,synset
22130,NOUN,synset
22131,NOUN,synset
22132,NOUN,synset
22133,NOUN,synset
22134,NOUN,synset
22135,NOUN,synset
22136,NOUN,synset
22137,NOUN,synset
22138,NOUN,synset
22139,NOUN,synset
22140,NOUN,synset
22141,NOUN,synset
22142,NOUN,synset
22143,NOUN,synset
22144,NOUN,synset
22145,NOUN,synset
22146,NOUN,synset
22147,NOUN,synset
22148,NOUN,synset
22149,NOUN,synset
22150,NOUN,synset
22151,NOUN,synset
22152,NOUN,synset
22153,NOUN,synset
22154,NOUN,synset
22155,NOUN,synset
22156,NOUN,synset
22157,NOUN,synset
22158,NOUN,synset
22159,NOUN,synset
22160,NOUN,synset
22161,NOUN,synset
22162,NOUN,synset
22163,NOUN,synset
22164,NOUN,synset
22165,NOUN,synset
22166,NOUN,synset
22167,NOUN,synset
22168,NOUN,synset
22169,NOUN,synset
22170,NOUN,synset
22171,NOUN,synset
22172,NOUN,synset
22173,NOUN,synset
22174,NOUN,synset
22175,NOUN,synset
22176,NOUN,synset
22177,NOUN,synset
22178,NOUN,synset
22179,NOUN,synset
22180,NOUN,synset
22181,NOUN,synset
22182,NOUN,synset
22183,NOUN,synset
22184,NOUN,synset
22185,NOUN,synset
22186,NOUN,synset
22187,NOUN,synset
22188,NOUN,synset
22189,NOUN,synset
22190,NOUN,synset
22191,NOUN,synset
22192,NOUN,synset
22193,NOUN,synset
22194,NOUN,synset
22195,NOUN,synset
22196,NOUN,synset
22197,NOUN,synset
22198,NOUN,synset
22199,NOUN,synset
22200,NOUN,synset
22201,NOUN,synset
22202,NOUN,synset
22203,NOUN,synset
22204,NOUN,synset
22205,NOUN,synset
22206,NOUN,synset
22207,NOUN,synset
22208,NOUN,synset
22209,NOUN,synset
22210,NOUN,synset
22211,NOUN,synset
22212,NOUN,synset
22213,NOUN,synset
22214,NOUN,synset
22215,NOUN,synset
22216,NOUN,synset
22217,NOUN,synset
22218,NOUN,synset
22219,NOUN,synset
22220,NOUN,synset
22221,NOUN,synset
22222,NOUN,synset
22223,NOUN,synset
22224,NOUN,synset
22225,NOUN,synset
22226,NOUN,synset
22227,NOUN,synset
22228,NOUN,synset
22229,NOUN,synset
22230,NOUN,synset
22231,NOUN,synset
22232,NOUN,synset
22233,NOUN,synset
22234,NOUN,synset
22235,NOUN,synset
22236,NOUN,synset
22237,NOUN,synset
22238,NOUN,synset
22239,NOUN,synset
22240,NOUN,synset
22241,NOUN,synset
22242,NOUN,synset
22243,NOUN,synset
22244,NOUN,synset
22245,NOUN,synset
22246,NOUN,synset
22247,NOUN,synset
22248,NOUN,synset
22249,NOUN,synset
22250,NOUN,synset
22251,NOUN,synset
22252,NOUN,synset
22253,NOUN,synset
22254,NOUN,synset
22255,NOUN,synset
22256,NOUN,synset
22257,NOUN,synset
22258,NOUN,synset
22259,NOUN,synset
22260,NOUN,synset
22261,NOUN,synset
22262,NOUN,synset
22263,NOUN,synset
22264,NOUN,synset
22265,NOUN,synset
22266,NOUN,synset
22267,NOUN,synset
22268,NOUN,synset
22269,NOUN,synset
22270,NOUN,synset
22271,NOUN,synset
22272,NOUN,synset
22273,NOUN,synset
22274,NOUN,synset
22275,NOUN,synset
22276,NOUN,synset
22277,NOUN,synset
22278,NOUN,synset
22279,NOUN,synset
22280,NOUN,synset
22281,NOUN,synset
22282,NOUN,synset
22283,NOUN,synset
22284,NOUN,synset
22285,NOUN,synset
22286,NOUN,synset
22287,NOUN,synset
22288,NOUN,synset
22289,NOUN,synset
22290,NOUN,synset
22291,NOUN,synset
22292,NOUN,synset
22293,NOUN,synset
22294,NOUN,synset
22295,NOUN,synset
22296,NOUN,synset
22297,NOUN,synset
22298,NOUN,synset
22299,NOUN,synset
22300,NOUN,synset
22301,NOUN,synset
22302,NOUN,synset
22303,NOUN,synset
22304,NOUN,synset
22305,NOUN,synset
22306,NOUN,synset
22307,NOUN,synset
22308,NOUN,synset
22309,NOUN,synset
22310,NOUN,synset
22311,NOUN,synset
22312,NOUN,synset
22313,NOUN,synset
22314,NOUN,synset
22315,NOUN,synset
22316,NOUN,synset
22317,NOUN,synset
22318,NOUN,synset
22319,NOUN,synset
22320,NOUN,synset
22321,NOUN,synset
22322,NOUN,synset
22323,NOUN,synset
22324,NOUN,synset
22325,NOUN,synset
22326,NOUN,synset
22327,NOUN,synset
22328,NOUN,synset
22329,NOUN,synset
22330,NOUN,synset
22331,NOUN,synset
22332,NOUN,synset
22333,NOUN,synset
22334,NOUN,synset
22335,NOUN,synset
22336,NOUN,synset
22337,NOUN,synset
22338,NOUN,synset
22339,NOUN,synset
22340,NOUN,synset
22341,NOUN,synset
22342,NOUN,synset
22343,NOUN,synset
22344,NOUN,synset
22345,NOUN,synset
22346,NOUN,synset
22347,NOUN,synset
22348,NOUN,synset
22349,NOUN,synset
22350,NOUN,synset
22351,NOUN,synset
22352,NOUN,synset
22353,NOUN,synset
22354,NOUN,synset
22355,NOUN,synset
22356,NOUN,synset
22357,NOUN,synset
22358,NOUN,synset
22359,NOUN,synset
22360,NOUN,synset
22361,NOUN,synset
22362,NOUN,synset
22363,NOUN,synset
22364,NOUN,synset
22365,NOUN,synset
22366,NOUN,synset
22367,NOUN,synset
22368,NOUN,synset
22369,NOUN,synset
22370,NOUN,synset
22371,NOUN,synset
22372,NOUN,synset
22373,NOUN,synset
22374,NOUN,synset
22375,NOUN,synset
22376,NOUN,synset
22377,NOUN,synset
22378,NOUN,synset
22379,NOUN,synset
22380,NOUN,synset
22381,NOUN,synset
22382,NOUN,synset
22383,NOUN,synset
22384,NOUN,synset
22385,NOUN,synset
22386,NOUN,synset
22387,NOUN,synset
22388,NOUN,synset
22389,NOUN,synset
22390,NOUN,synset
22391,NOUN,synset
22392,NOUN,synset
22393,NOUN,synset
22394,NOUN,synset
22395,NOUN,synset
22396,NOUN,synset
22397,NOUN,synset
22398,NOUN,synset
22399,NOUN,synset
22400,NOUN,synset
22401,NOUN,synset
22402,NOUN,synset
22403,NOUN,synset
22404,NOUN,synset
22405,NOUN,synset
22406,NOUN,synset
22407,NOUN,synset
22408,NOUN,synset
22409,NOUN,synset
22410,NOUN,synset
22411,NOUN,synset
22412,NOUN,synset
22413,NOUN,synset
22414,NOUN,synset
22415,NOUN,synset
22416,NOUN,synset
22417,NOUN,synset
22418,NOUN,synset
22419,NOUN,synset
22420,NOUN,synset
22421,NOUN,synset
22422,NOUN,synset
22423,NOUN,synset
22424,NOUN,synset
22425,NOUN,synset
22426,NOUN,synset
22427,NOUN,synset
22428,NOUN,synset
22429,NOUN,synset
22430,NOUN,synset
22431,NOUN,synset
22432,NOUN,synset
22433,NOUN,synset
22434,NOUN,synset
22435,NOUN,synset
22436,NOUN,synset
22437,NOUN,synset
22438,NOUN,synset
22439,NOUN,synset
22440,NOUN,synset
22441,NOUN,synset
22442,NOUN,synset
22443,NOUN,synset
22444,NOUN,synset
22445,NOUN,synset
22446,NOUN,synset
22447,NOUN,synset
22448,NOUN,synset
22449,NOUN,synset
22450,NOUN,synset
22451,NOUN,synset
22452,NOUN,synset
22453,NOUN,synset
22454,NOUN,synset
22455,NOUN,synset
22456,NOUN,synset
22457,NOUN,synset
22458,NOUN,synset
22459,NOUN,synset
22460,NOUN,synset
22461,NOUN,synset
22462,NOUN,synset
22463,NOUN,synset
22464,NOUN,synset
22465,NOUN,synset
22466,NOUN,synset
22467,NOUN,synset
22468,NOUN,synset
22469,NOUN,synset
22470,NOUN,synset
22471,NOUN,synset
22472,NOUN,synset
22473,NOUN,synset
22474,NOUN,synset
22475,NOUN,synset
22476,NOUN,synset
22477,NOUN,synset
22478,NOUN,synset
22479,NOUN,synset
22480,NOUN,synset
22481,NOUN,synset
22482,NOUN,synset
22483,NOUN,synset
22484,NOUN,synset
22485,NOUN,synset
22486,NOUN,synset
22487,NOUN,synset
22488,NOUN,synset
22489,NOUN,synset
22490,NOUN,synset
22491,NOUN,synset
22492,NOUN,synset
22493,NOUN,synset
22494,NOUN,synset
22495,NOUN,synset
22496,NOUN,synset
22497,NOUN,synset
22498,NOUN,synset
22499,NOUN,synset
22500,NOUN,synset
22501,NOUN,synset
22502,NOUN,synset
22503,NOUN,synset
22504,NOUN,synset
22505,NOUN,synset
22506,NOUN,synset
22507,NOUN,synset
22508,NOUN,synset
22509,NOUN,synset
22510,NOUN,synset
22511,NOUN,synset
22512,NOUN,synset
22513,NOUN,synset
22514,NOUN,synset
22515,NOUN,synset
22516,NOUN,synset
22517,NOUN,synset
22518,NOUN,synset
22519,NOUN,synset
22520,NOUN,synset
22521,NOUN,synset
22522,NOUN,synset
22523,NOUN,synset
22524,NOUN,synset
22525,NOUN,synset
22526,NOUN,synset
22527,NOUN,synset
22528,NOUN,synset
22529,NOUN,synset
22530,NOUN,synset
22531,NOUN,synset
22532,NOUN,synset
22533,NOUN,synset
22534,NOUN,synset
22535,NOUN,synset
22536,NOUN,synset
22537,NOUN,synset
22538,NOUN,synset
22539,NOUN,synset
22540,NOUN,synset
22541,NOUN,synset
22542,NOUN,synset
22543,NOUN,synset
22544,NOUN,synset
22545,NOUN,synset
22546,NOUN,synset
22547,NOUN,synset
22548,NOUN,synset
22549,NOUN,synset
22550,NOUN,synset
22551,NOUN,synset
22552,NOUN,synset
22553,NOUN,synset
22554,NOUN,synset
22555,NOUN,synset
22556,NOUN,synset
22557,NOUN,synset
22558,NOUN,synset
22559,NOUN,synset
22560,NOUN,synset
22561,NOUN,synset
22562,NOUN,synset
22563,NOUN,synset
22564,NOUN,synset
22565,NOUN,synset
22566,NOUN,synset
22567,NOUN,synset
22568,NOUN,synset
22569,NOUN,synset
22570,NOUN,synset
22571,NOUN,synset
22572,NOUN,synset
22573,NOUN,synset
22574,NOUN,synset
22575,NOUN,synset
22576,NOUN,synset
22577,NOUN,synset
22578,NOUN,synset
22579,NOUN,synset
22580,NOUN,synset
22581,NOUN,synset
22582,NOUN,synset
22583,NOUN,synset
22584,NOUN,synset
22585,NOUN,synset
22586,NOUN,synset
22587,NOUN,synset
22588,NOUN,synset
22589,NOUN,synset
22590,NOUN,synset
22591,NOUN,synset
22592,NOUN,synset
22593,NOUN,synset
22594,NOUN,synset
22595,NOUN,synset
22596,NOUN,synset
22597,NOUN,synset
22598,NOUN,synset
22599,NOUN,synset
22600,NOUN,synset
22601,NOUN,synset
22602,NOUN,synset
22603,NOUN,synset
22604,NOUN,synset
22605,NOUN,synset
22606,NOUN,synset
22607,NOUN,synset
22608,NOUN,synset
22609,NOUN,synset
22610,NOUN,synset
22611,NOUN,synset
22612,NOUN,synset
22613,NOUN,synset
22614,NOUN,synset
22615,NOUN,synset
22616,NOUN,synset
22617,NOUN,synset
22618,NOUN,synset
22619,NOUN,synset
22620,NOUN,synset
22621,NOUN,synset
22622,NOUN,synset
22623,NOUN,synset
22624,NOUN,synset
22625,NOUN,synset
22626,NOUN,synset
22627,NOUN,synset
22628,NOUN,synset
22629,NOUN,synset
22630,NOUN,synset
22631,NOUN,synset
22632,NOUN,synset
22633,NOUN,synset
22634,NOUN,synset
22635,NOUN,synset
22636,NOUN,synset
22637,NOUN,synset
22638,NOUN,synset
22639,NOUN,synset
22640,NOUN,synset
22641,NOUN,synset
22642,NOUN,synset
22643,NOUN,synset
22644,NOUN,synset
22645,NOUN,synset
22646,NOUN,synset
22647,NOUN,synset
22648,NOUN,synset
22649,NOUN,synset
22650,NOUN,synset
22651,NOUN,synset
22652,NOUN,synset
22653,NOUN,synset
22654,NOUN,synset
22655,NOUN,synset
22656,NOUN,synset
22657,NOUN,synset
22658,NOUN,synset
22659,NOUN,synset
22660,NOUN,synset
22661,NOUN,synset
22662,NOUN,synset
22663,NOUN,synset
22664,NOUN,synset
22665,NOUN,synset
22666,NOUN,synset
22667,NOUN,synset
22668,NOUN,synset
22669,NOUN,synset
22670,NOUN,synset
22671,NOUN,synset
22672,NOUN,synset
22673,NOUN,synset
22674,NOUN,synset
22675,NOUN,synset
22676,NOUN,synset
22677,NOUN,synset
22678,NOUN,synset
22679,NOUN,synset
22680,NOUN,synset
22681,NOUN,synset
22682,NOUN,synset
22683,NOUN,synset
22684,NOUN,synset
22685,NOUN,synset
22686,NOUN,synset
22687,NOUN,synset
22688,NOUN,synset
22689,NOUN,synset
22690,NOUN,synset
22691,NOUN,synset
22692,NOUN,synset
22693,NOUN,synset
22694,NOUN,synset
22695,NOUN,synset
22696,NOUN,synset
22697,NOUN,synset
22698,NOUN,synset
22699,NOUN,synset
22700,NOUN,synset
22701,NOUN,synset
22702,NOUN,synset
22703,NOUN,synset
22704,NOUN,synset
22705,NOUN,synset
22706,NOUN,synset
22707,NOUN,synset
22708,NOUN,synset
22709,NOUN,synset
22710,NOUN,synset
22711,NOUN,synset
22712,NOUN,synset
22713,NOUN,synset
22714,NOUN,synset
22715,NOUN,synset
22716,NOUN,synset
22717,NOUN,synset
22718,NOUN,synset
22719,NOUN,synset
22720,NOUN,synset
22721,NOUN,synset
22722,NOUN,synset
22723,NOUN,synset
22724,NOUN,synset
22725,NOUN,synset
22726,NOUN,synset
22727,NOUN,synset
22728,NOUN,synset
22729,NOUN,synset
22730,NOUN,synset
22731,NOUN,synset
22732,NOUN,synset
22733,NOUN,synset
22734,NOUN,synset
22735,NOUN,synset
22736,NOUN,synset
22737,NOUN,synset
22738,NOUN,synset
22739,NOUN,synset
22740,NOUN,synset
22741,NOUN,synset
22742,NOUN,synset
22743,NOUN,synset
22744,NOUN,synset
22745,NOUN,synset
22746,NOUN,synset
22747,NOUN,synset
22748,NOUN,synset
22749,NOUN,synset
22750,NOUN,synset
22751,NOUN,synset
22752,NOUN,synset
22753,NOUN,synset
22754,NOUN,synset
22755,NOUN,synset
22756,NOUN,synset
22757,NOUN,synset
22758,NOUN,synset
22759,NOUN,synset
22760,NOUN,synset
22761,NOUN,synset
22762,NOUN,synset
22763,NOUN,synset
22764,NOUN,synset
22765,NOUN,synset
22766,NOUN,synset
22767,NOUN,synset
22768,NOUN,synset
22769,NOUN,synset
22770,NOUN,synset
22771,NOUN,synset
22772,NOUN,synset
22773,NOUN,synset
22774,NOUN,synset
22775,NOUN,synset
22776,NOUN,synset
22777,NOUN,synset
22778,NOUN,synset
22779,NOUN,synset
22780,NOUN,synset
22781,NOUN,synset
22782,NOUN,synset
22783,NOUN,synset
22784,NOUN,synset
22785,NOUN,synset
22786,NOUN,synset
22787,NOUN,synset
22788,NOUN,synset
22789,NOUN,synset
22790,NOUN,synset
22791,NOUN,synset
22792,NOUN,synset
22793,NOUN,synset
22794,NOUN,synset
22795,NOUN,synset
22796,NOUN,synset
22797,NOUN,synset
22798,NOUN,synset
22799,NOUN,synset
22800,NOUN,synset
22801,NOUN,synset
22802,NOUN,synset
22803,NOUN,synset
22804,NOUN,synset
22805,NOUN,synset
22806,NOUN,synset
22807,NOUN,synset
22808,NOUN,synset
22809,NOUN,synset
22810,NOUN,synset
22811,NOUN,synset
22812,NOUN,synset
22813,NOUN,synset
22814,NOUN,synset
22815,NOUN,synset
22816,NOUN,synset
22817,NOUN,synset
22818,NOUN,synset
22819,NOUN,synset
22820,NOUN,synset
22821,NOUN,synset
22822,NOUN,synset
22823,NOUN,synset
22824,NOUN,synset
22825,NOUN,synset
22826,NOUN,synset
22827,NOUN,synset
22828,NOUN,synset
22829,NOUN,synset
22830,NOUN,synset
22831,NOUN,synset
22832,NOUN,synset
22833,NOUN,synset
22834,NOUN,synset
22835,NOUN,synset
22836,NOUN,synset
22837,NOUN,synset
22838,NOUN,synset
22839,NOUN,synset
22840,NOUN,synset
22841,NOUN,synset
22842,NOUN,synset
22843,NOUN,synset
22844,NOUN,synset
22845,NOUN,synset
22846,NOUN,synset
22847,NOUN,synset
22848,NOUN,synset
22849,NOUN,synset
22850,NOUN,synset
22851,NOUN,synset
22852,NOUN,synset
22853,NOUN,synset
22854,NOUN,synset
22855,NOUN,synset
22856,NOUN,synset
22857,NOUN,synset
22858,NOUN,synset
22859,NOUN,synset
22860,NOUN,synset
22861,NOUN,synset
22862,NOUN,synset
22863,NOUN,synset
22864,NOUN,synset
22865,NOUN,synset
22866,NOUN,synset
22867,NOUN,synset
22868,NOUN,synset
22869,NOUN,synset
22870,NOUN,synset
22871,NOUN,synset
22872,NOUN,synset
22873,NOUN,synset
22874,NOUN,synset
22875,NOUN,synset
22876,NOUN,synset
22877,NOUN,synset
22878,NOUN,synset
22879,NOUN,synset
22880,NOUN,synset
22881,NOUN,synset
22882,NOUN,synset
22883,NOUN,synset
22884,NOUN,synset
22885,NOUN,synset
22886,NOUN,synset
22887,NOUN,synset
22888,NOUN,synset
22889,NOUN,synset
22890,NOUN,synset
22891,NOUN,synset
22892,NOUN,synset
22893,NOUN,synset
22894,NOUN,synset
22895,NOUN,synset
22896,NOUN,synset
22897,NOUN,synset
22898,NOUN,synset
22899,NOUN,synset
22900,NOUN,synset
22901,NOUN,synset
22902,NOUN,synset
22903,NOUN,synset
22904,NOUN,synset
22905,NOUN,synset
22906,NOUN,synset
22907,NOUN,synset
22908,NOUN,synset
22909,NOUN,synset
22910,NOUN,synset
22911,NOUN,synset
22912,NOUN,synset
22913,NOUN,synset
22914,NOUN,synset
22915,NOUN,synset
22916,NOUN,synset
22917,NOUN,synset
22918,NOUN,synset
22919,NOUN,synset
22920,NOUN,synset
22921,NOUN,synset
22922,NOUN,synset
22923,NOUN,synset
22924,NOUN,synset
22925,NOUN,synset
22926,NOUN,synset
22927,NOUN,synset
22928,NOUN,synset
22929,NOUN,synset
22930,NOUN,synset
22931,NOUN,synset
22932,NOUN,synset
22933,NOUN,synset
22934,NOUN,synset
22935,NOUN,synset
22936,NOUN,synset
22937,NOUN,synset
22938,NOUN,synset
22939,NOUN,synset
22940,NOUN,synset
22941,NOUN,synset
22942,NOUN,synset
22943,NOUN,synset
22944,NOUN,synset
22945,NOUN,synset
22946,NOUN,synset
22947,NOUN,synset
22948,NOUN,synset
22949,NOUN,synset
22950,NOUN,synset
